# Source     : all
# Name       : sampledSurface
# Cells      : 559600
# Volume     : 4.859558e-09
# Scale factor: 1.000000e+00
# Time       	volIntegrateU
0.03646      	4.860350e-09 3.413090e-10 2.029739e-18
0.03647      	4.860571e-09 3.343897e-10 2.026709e-18
0.03648      	4.860798e-09 3.267566e-10 2.024027e-18
0.03649      	4.861031e-09 3.184382e-10 2.020774e-18
0.0365       	4.861267e-09 3.094457e-10 2.018467e-18
0.03651      	4.861498e-09 2.998000e-10 2.015901e-18
0.03652      	4.861727e-09 2.895260e-10 2.013799e-18
0.03653      	4.861951e-09 2.786518e-10 2.010028e-18
0.03654      	4.862169e-09 2.672004e-10 2.007103e-18
0.03655      	4.862380e-09 2.551924e-10 2.008374e-18
0.03656      	4.862581e-09 2.426564e-10 2.000787e-18
0.03657      	4.862767e-09 2.296186e-10 1.993653e-18
0.03658      	4.862938e-09 2.161163e-10 1.985279e-18
0.03659      	4.863096e-09 2.021757e-10 1.993962e-18
0.0366       	4.863232e-09 1.878257e-10 1.989827e-18
0.03661      	4.863346e-09 1.730871e-10 1.986259e-18
0.03662      	4.863439e-09 1.579930e-10 1.978725e-18
0.03663      	4.863512e-09 1.425805e-10 1.978502e-18
0.03664      	4.863565e-09 1.268834e-10 1.975369e-18
0.03665      	4.863592e-09 1.109257e-10 1.972312e-18
0.03666      	4.863596e-09 9.473866e-11 1.970770e-18
0.03667      	4.863577e-09 7.835774e-11 1.978119e-18
0.03668      	4.863537e-09 6.181681e-11 1.973966e-18
0.03669      	4.863475e-09 4.514269e-11 1.973163e-18
0.0367       	4.863391e-09 2.837200e-11 1.974316e-18
0.03671      	4.863288e-09 1.152993e-11 1.976316e-18
0.03672      	4.863165e-09 -5.334833e-12 1.978429e-18
0.03673      	4.863022e-09 -2.219815e-11 1.982186e-18
0.03674      	4.862864e-09 -3.902600e-11 1.987154e-18
0.03675      	4.862691e-09 -5.578710e-11 1.993339e-18
0.03676      	4.862504e-09 -7.244719e-11 2.000552e-18
0.03677      	4.862311e-09 -8.896349e-11 2.007992e-18
0.03678      	4.862107e-09 -1.053135e-10 2.016581e-18
0.03679      	4.861897e-09 -1.214536e-10 2.026745e-18
0.0368       	4.861680e-09 -1.373642e-10 2.038160e-18
0.03681      	4.861461e-09 -1.530059e-10 2.050451e-18
0.03682      	4.861246e-09 -1.683384e-10 2.063674e-18
0.03683      	4.861024e-09 -1.833451e-10 2.077760e-18
0.03684      	4.860800e-09 -1.979803e-10 2.092986e-18
0.03685      	4.860583e-09 -2.122116e-10 2.109043e-18
0.03686      	4.860374e-09 -2.260085e-10 2.125503e-18
0.03687      	4.860176e-09 -2.393430e-10 2.142681e-18
0.03688      	4.859990e-09 -2.521680e-10 2.160852e-18
0.03689      	4.859815e-09 -2.644682e-10 2.179265e-18
0.0369       	4.859650e-09 -2.762219e-10 2.198099e-18
0.03691      	4.859497e-09 -2.873905e-10 2.217862e-18
0.03692      	4.859360e-09 -2.979443e-10 2.237881e-18
0.03693      	4.859239e-09 -3.078606e-10 2.257796e-18
0.03694      	4.859130e-09 -3.171293e-10 2.277893e-18
0.03695      	4.859036e-09 -3.257081e-10 2.298785e-18
0.03696      	4.858961e-09 -3.335838e-10 2.319485e-18
0.03697      	4.858905e-09 -3.407405e-10 2.340223e-18
0.03698      	4.858869e-09 -3.471640e-10 2.361172e-18
0.03699      	4.858853e-09 -3.528391e-10 2.381292e-18
0.037        	4.858852e-09 -3.577453e-10 2.401785e-18
0.03701      	4.858872e-09 -3.618747e-10 2.422116e-18
0.03702      	4.858911e-09 -3.652140e-10 2.442169e-18
0.03703      	4.858970e-09 -3.677649e-10 2.461892e-18
0.03704      	4.859048e-09 -3.695157e-10 2.481285e-18
0.03705      	4.859146e-09 -3.704627e-10 2.499746e-18
0.03706      	4.859258e-09 -3.706089e-10 2.518242e-18
0.03707      	4.859385e-09 -3.699509e-10 2.535977e-18
0.03708      	4.859529e-09 -3.684896e-10 2.553196e-18
0.03709      	4.859688e-09 -3.662309e-10 2.570001e-18
0.0371       	4.859863e-09 -3.631812e-10 2.586214e-18
0.03711      	4.860049e-09 -3.593537e-10 2.602078e-18
0.03712      	4.860246e-09 -3.547522e-10 2.616745e-18
0.03713      	4.860455e-09 -3.493936e-10 2.631073e-18
0.03714      	4.860672e-09 -3.432889e-10 2.644415e-18
0.03715      	4.860895e-09 -3.364525e-10 2.656874e-18
0.03716      	4.861123e-09 -3.288983e-10 2.668672e-18
0.03717      	4.861354e-09 -3.206533e-10 2.679842e-18
0.03718      	4.861589e-09 -3.117340e-10 2.690400e-18
0.03719      	4.861819e-09 -3.021668e-10 2.706668e-18
0.0372       	4.862045e-09 -2.919666e-10 2.710640e-18
0.03721      	4.862266e-09 -2.811534e-10 2.704861e-18
0.03722      	4.862480e-09 -2.697633e-10 2.719352e-18
0.03723      	4.862688e-09 -2.578185e-10 2.726236e-18
0.03724      	4.862881e-09 -2.453369e-10 2.728048e-18
0.03725      	4.863061e-09 -2.323530e-10 2.729152e-18
0.03726      	4.863227e-09 -2.189024e-10 2.745101e-18
0.03727      	4.863377e-09 -2.050026e-10 2.734450e-18
0.03728      	4.863505e-09 -1.906875e-10 2.729632e-18
0.03729      	4.863613e-09 -1.759866e-10 2.724759e-18
0.0373       	4.863700e-09 -1.609287e-10 2.719612e-18
0.03731      	4.863769e-09 -1.455431e-10 2.713198e-18
0.03732      	4.863813e-09 -1.298685e-10 2.708724e-18
0.03733      	4.863832e-09 -1.139304e-10 2.701455e-18
0.03734      	4.863828e-09 -9.776054e-11 2.694214e-18
0.03735      	4.863802e-09 -8.139420e-11 2.686199e-18
0.03736      	4.863756e-09 -6.486381e-11 2.676992e-18
0.03737      	4.863688e-09 -4.819698e-11 2.666663e-18
0.03738      	4.863595e-09 -3.142501e-11 2.651593e-18
0.03739      	4.863481e-09 -1.458246e-11 2.638547e-18
0.0374       	4.863349e-09 2.295525e-12 2.624767e-18
0.03741      	4.863198e-09 1.917072e-11 2.611395e-18
0.03742      	4.863032e-09 3.601268e-11 2.597158e-18
0.03743      	4.862851e-09 5.279389e-11 2.583217e-18
0.03744      	4.862656e-09 6.948219e-11 2.568798e-18
0.03745      	4.862451e-09 8.602370e-11 2.554602e-18
0.03746      	4.862237e-09 1.023993e-10 2.539836e-18
0.03747      	4.862015e-09 1.185781e-10 2.525294e-18
0.03748      	4.861786e-09 1.345253e-10 2.511451e-18
0.03749      	4.861560e-09 1.502004e-10 2.497732e-18
0.0375       	4.861334e-09 1.655737e-10 2.484361e-18
0.03751      	4.861101e-09 1.806219e-10 2.471219e-18
0.03752      	4.860865e-09 1.953037e-10 2.458923e-18
0.03753      	4.860632e-09 2.095840e-10 2.446242e-18
0.03754      	4.860407e-09 2.234329e-10 2.434509e-18
0.03755      	4.860195e-09 2.368168e-10 2.423424e-18
0.03756      	4.859991e-09 2.497012e-10 2.412467e-18
0.03757      	4.859798e-09 2.620642e-10 2.402199e-18
0.03758      	4.859618e-09 2.738807e-10 2.392438e-18
0.03759      	4.859447e-09 2.851127e-10 2.382925e-18
0.0376       	4.859291e-09 2.957358e-10 2.373961e-18
0.03761      	4.859154e-09 3.057213e-10 2.365381e-18
0.03762      	4.859027e-09 3.150573e-10 2.357206e-18
0.03763      	4.858915e-09 3.237097e-10 2.349501e-18
0.03764      	4.858821e-09 3.316590e-10 2.342215e-18
0.03765      	4.858748e-09 3.388924e-10 2.335614e-18
0.03766      	4.858693e-09 3.453899e-10 2.328991e-18
0.03767      	4.858660e-09 3.511391e-10 2.322765e-18
0.03768      	4.858641e-09 3.561232e-10 2.316749e-18
0.03769      	4.858643e-09 3.603289e-10 2.310872e-18
0.0377       	4.858665e-09 3.637447e-10 2.305099e-18
0.03771      	4.858707e-09 3.663702e-10 2.299513e-18
0.03772      	4.858769e-09 3.681968e-10 2.294115e-18
0.03773      	4.858853e-09 3.692210e-10 2.288804e-18
0.03774      	4.858951e-09 3.694428e-10 2.283306e-18
0.03775      	4.859065e-09 3.688593e-10 2.277727e-18
0.03776      	4.859195e-09 3.674734e-10 2.272278e-18
0.03777      	4.859344e-09 3.652901e-10 2.266883e-18
0.03778      	4.859508e-09 3.623117e-10 2.261336e-18
0.03779      	4.859685e-09 3.585566e-10 2.256808e-18
0.0378       	4.859875e-09 3.540272e-10 2.251002e-18
0.03781      	4.860077e-09 3.487374e-10 2.245541e-18
0.03782      	4.860288e-09 3.427009e-10 2.240354e-18
0.03783      	4.860509e-09 3.359326e-10 2.235150e-18
0.03784      	4.860735e-09 3.284472e-10 2.229932e-18
0.03785      	4.860967e-09 3.202726e-10 2.224935e-18
0.03786      	4.861203e-09 3.114220e-10 2.220557e-18
0.03787      	4.861435e-09 3.019154e-10 2.216041e-18
0.03788      	4.861664e-09 2.917702e-10 2.211330e-18
0.03789      	4.861889e-09 2.810180e-10 2.205616e-18
0.0379       	4.862109e-09 2.696842e-10 2.200339e-18
0.03791      	4.862321e-09 2.577951e-10 2.196456e-18
0.03792      	4.862525e-09 2.453686e-10 2.189896e-18
0.03793      	4.862713e-09 2.324336e-10 2.178904e-18
0.03794      	4.862888e-09 2.190263e-10 2.166841e-18
0.03795      	4.863049e-09 2.051729e-10 2.180565e-18
0.03796      	4.863189e-09 1.909064e-10 2.171198e-18
0.03797      	4.863309e-09 1.762458e-10 2.166348e-18
0.03798      	4.863406e-09 1.612258e-10 2.158307e-18
0.03799      	4.863484e-09 1.458754e-10 2.155711e-18
0.038        	4.863542e-09 1.302367e-10 2.150225e-18
0.03801      	4.863573e-09 1.143307e-10 2.140065e-18
0.03802      	4.863582e-09 9.819048e-11 2.141035e-18
0.03803      	4.863568e-09 8.184755e-11 2.147820e-18
0.03804      	4.863533e-09 6.533987e-11 2.138874e-18
0.03805      	4.863475e-09 4.868945e-11 2.136613e-18
0.03806      	4.863396e-09 3.193604e-11 2.138257e-18
0.03807      	4.863297e-09 1.510609e-11 2.138668e-18
0.03808      	4.863178e-09 -1.751907e-12 2.139512e-18
0.03809      	4.863039e-09 -1.862307e-11 2.141542e-18
0.0381       	4.862884e-09 -3.546190e-11 2.145179e-18
0.03811      	4.862715e-09 -5.224243e-11 2.149702e-18
0.03812      	4.862530e-09 -6.892917e-11 2.155363e-18
0.03813      	4.862338e-09 -8.547791e-11 2.161670e-18
0.03814      	4.862137e-09 -1.018655e-10 2.168986e-18
0.03815      	4.861930e-09 -1.180484e-10 2.178003e-18
0.03816      	4.861713e-09 -1.340136e-10 2.189149e-18
0.03817      	4.861492e-09 -1.497208e-10 2.200966e-18
0.03818      	4.861279e-09 -1.651152e-10 2.213430e-18
0.03819      	4.861057e-09 -1.801994e-10 2.226712e-18
0.0382       	4.860835e-09 -1.949117e-10 2.241149e-18
0.03821      	4.860615e-09 -2.092333e-10 2.256531e-18
0.03822      	4.860403e-09 -2.231272e-10 2.272422e-18
0.03823      	4.860204e-09 -2.365595e-10 2.288892e-18
0.03824      	4.860014e-09 -2.494962e-10 2.305995e-18
0.03825      	4.859838e-09 -2.619098e-10 2.323789e-18
0.03826      	4.859671e-09 -2.737831e-10 2.341797e-18
0.03827      	4.859515e-09 -2.850790e-10 2.361088e-18
0.03828      	4.859374e-09 -2.957660e-10 2.380427e-18
0.03829      	4.859250e-09 -3.058184e-10 2.399762e-18
0.0383       	4.859139e-09 -3.152262e-10 2.419182e-18
0.03831      	4.859041e-09 -3.239526e-10 2.439219e-18
0.03832      	4.858962e-09 -3.319800e-10 2.459501e-18
0.03833      	4.858902e-09 -3.392899e-10 2.479690e-18
0.03834      	4.858861e-09 -3.458704e-10 2.499760e-18
0.03835      	4.858842e-09 -3.517068e-10 2.520248e-18
0.03836      	4.858838e-09 -3.567759e-10 2.539805e-18
0.03837      	4.858853e-09 -3.610697e-10 2.559811e-18
0.03838      	4.858887e-09 -3.645765e-10 2.578802e-18
0.03839      	4.858942e-09 -3.672953e-10 2.597976e-18
0.0384       	4.859016e-09 -3.692164e-10 2.616710e-18
0.03841      	4.859111e-09 -3.703333e-10 2.634559e-18
0.03842      	4.859220e-09 -3.706507e-10 2.652348e-18
0.03843      	4.859345e-09 -3.701634e-10 2.669502e-18
0.03844      	4.859485e-09 -3.688736e-10 2.686017e-18
0.03845      	4.859641e-09 -3.667829e-10 2.701953e-18
0.03846      	4.859812e-09 -3.638975e-10 2.717245e-18
0.03847      	4.859996e-09 -3.602341e-10 2.732243e-18
0.03848      	4.860191e-09 -3.557955e-10 2.746015e-18
0.03849      	4.860398e-09 -3.505965e-10 2.759411e-18
0.0385       	4.860613e-09 -3.446490e-10 2.771914e-18
0.03851      	4.860837e-09 -3.379663e-10 2.783671e-18
0.03852      	4.861063e-09 -3.305626e-10 2.794106e-18
0.03853      	4.861293e-09 -3.224613e-10 2.803922e-18
0.03854      	4.861528e-09 -3.136837e-10 2.813638e-18
0.03855      	4.861760e-09 -3.042544e-10 2.823835e-18
0.03856      	4.861985e-09 -2.941830e-10 2.831148e-18
0.03857      	4.862208e-09 -2.834952e-10 2.828649e-18
0.03858      	4.862424e-09 -2.722228e-10 2.846608e-18
0.03859      	4.862633e-09 -2.603945e-10 2.843955e-18
0.0386       	4.862830e-09 -2.480278e-10 2.844474e-18
0.03861      	4.863012e-09 -2.351494e-10 2.846887e-18
0.03862      	4.863181e-09 -2.217956e-10 2.858869e-18
0.03863      	4.863336e-09 -2.079870e-10 2.849651e-18
0.03864      	4.863468e-09 -1.937567e-10 2.844428e-18
0.03865      	4.863581e-09 -1.791340e-10 2.839917e-18
0.03866      	4.863672e-09 -1.641498e-10 2.832274e-18
0.03867      	4.863745e-09 -1.488290e-10 2.827129e-18
0.03868      	4.863794e-09 -1.332155e-10 2.818508e-18
0.03869      	4.863818e-09 -1.173302e-10 2.808427e-18
0.0387       	4.863820e-09 -1.012057e-10 2.799699e-18
0.03871      	4.863798e-09 -8.487713e-11 2.792462e-18
0.03872      	4.863757e-09 -6.838039e-11 2.779117e-18
0.03873      	4.863693e-09 -5.174065e-11 2.768754e-18
0.03874      	4.863605e-09 -3.498758e-11 2.752728e-18
0.03875      	4.863496e-09 -1.815595e-11 2.738853e-18
0.03876      	4.863367e-09 -1.287675e-12 2.723807e-18
0.03877      	4.863220e-09 1.559255e-11 2.709608e-18
0.03878      	4.863057e-09 3.244606e-11 2.694093e-18
0.03879      	4.862881e-09 4.924212e-11 2.679291e-18
0.0388       	4.862688e-09 6.595453e-11 2.663559e-18
0.03881      	4.862485e-09 8.252959e-11 2.648363e-18
0.03882      	4.862273e-09 9.894279e-11 2.632526e-18
0.03883      	4.862053e-09 1.151687e-10 2.617067e-18
0.03884      	4.861825e-09 1.311664e-10 2.602053e-18
0.03885      	4.861598e-09 1.469037e-10 2.587529e-18
0.03886      	4.861372e-09 1.623411e-10 2.573145e-18
0.03887      	4.861140e-09 1.774639e-10 2.558973e-18
0.03888      	4.860906e-09 1.922237e-10 2.546643e-18
0.03889      	4.860670e-09 2.065942e-10 2.532463e-18
0.0389       	4.860444e-09 2.205369e-10 2.519512e-18
0.03891      	4.860230e-09 2.340208e-10 2.507620e-18
0.03892      	4.860026e-09 2.470104e-10 2.495722e-18
0.03893      	4.859830e-09 2.594883e-10 2.484755e-18
0.03894      	4.859647e-09 2.714240e-10 2.474120e-18
0.03895      	4.859473e-09 2.827806e-10 2.464501e-18
0.03896      	4.859313e-09 2.935401e-10 2.455219e-18
0.03897      	4.859171e-09 3.036611e-10 2.446099e-18
0.03898      	4.859044e-09 3.131336e-10 2.437784e-18
0.03899      	4.858928e-09 3.219330e-10 2.429564e-18
0.039        	4.858831e-09 3.300330e-10 2.421547e-18
0.03901      	4.858753e-09 3.374190e-10 2.413945e-18
0.03902      	4.858694e-09 3.440744e-10 2.406684e-18
0.03903      	4.858657e-09 3.499829e-10 2.399914e-18
0.03904      	4.858635e-09 3.551307e-10 2.393449e-18
0.03905      	4.858633e-09 3.595010e-10 2.387161e-18
0.03906      	4.858650e-09 3.630834e-10 2.381119e-18
0.03907      	4.858688e-09 3.658767e-10 2.375204e-18
0.03908      	4.858746e-09 3.678737e-10 2.369430e-18
0.03909      	4.858827e-09 3.690681e-10 2.363696e-18
0.0391       	4.858922e-09 3.694612e-10 2.358111e-18
0.03911      	4.859032e-09 3.690477e-10 2.352334e-18
0.03912      	4.859159e-09 3.678318e-10 2.346557e-18
0.03913      	4.859303e-09 3.658154e-10 2.341016e-18
0.03914      	4.859464e-09 3.630048e-10 2.335222e-18
0.03915      	4.859639e-09 3.594129e-10 2.330089e-18
0.03916      	4.859827e-09 3.550467e-10 2.324195e-18
0.03917      	4.860027e-09 3.499178e-10 2.318693e-18
0.03918      	4.860236e-09 3.440388e-10 2.313297e-18
0.03919      	4.860455e-09 3.374253e-10 2.307800e-18
0.0392       	4.860680e-09 3.300914e-10 2.302722e-18
0.03921      	4.860910e-09 3.220598e-10 2.297417e-18
0.03922      	4.861146e-09 3.133499e-10 2.291983e-18
0.03923      	4.861380e-09 3.039836e-10 2.290095e-18
0.03924      	4.861609e-09 2.939691e-10 2.282051e-18
0.03925      	4.861835e-09 2.833426e-10 2.274968e-18
0.03926      	4.862056e-09 2.721273e-10 2.268769e-18
0.03927      	4.862271e-09 2.603561e-10 2.263770e-18
0.03928      	4.862476e-09 2.480420e-10 2.260383e-18
0.03929      	4.862668e-09 2.352131e-10 2.250746e-18
0.0393       	4.862846e-09 2.219041e-10 2.238809e-18
0.03931      	4.863010e-09 2.081403e-10 2.237375e-18
0.03932      	4.863155e-09 1.939599e-10 2.233867e-18
0.03933      	4.863280e-09 1.793822e-10 2.228865e-18
0.03934      	4.863380e-09 1.644359e-10 2.222060e-18
0.03935      	4.863463e-09 1.491516e-10 2.217415e-18
0.03936      	4.863526e-09 1.335740e-10 2.218154e-18
0.03937      	4.863562e-09 1.177219e-10 2.198305e-18
0.03938      	4.863576e-09 1.016271e-10 2.207225e-18
0.03939      	4.863566e-09 8.532334e-11 2.212389e-18
0.0394       	4.863536e-09 6.884854e-11 2.201344e-18
0.03941      	4.863484e-09 5.222673e-11 2.200980e-18
0.03942      	4.863408e-09 3.549260e-11 2.199543e-18
0.03943      	4.863314e-09 1.867552e-11 2.197823e-18
0.03944      	4.863199e-09 1.822783e-12 2.197455e-18
0.03945      	4.863064e-09 -1.505136e-11 2.198323e-18
0.03946      	4.862912e-09 -3.190002e-11 2.200462e-18
0.03947      	4.862746e-09 -4.869266e-11 2.203672e-18
0.03948      	4.862564e-09 -6.540202e-11 2.208194e-18
0.03949      	4.862374e-09 -8.198142e-11 2.213799e-18
0.0395       	4.862174e-09 -9.840494e-11 2.219882e-18
0.03951      	4.861967e-09 -1.146397e-10 2.227309e-18
0.03952      	4.861751e-09 -1.306603e-10 2.236778e-18
0.03953      	4.861532e-09 -1.464224e-10 2.246893e-18
0.03954      	4.861319e-09 -1.618788e-10 2.258138e-18
0.03955      	4.861099e-09 -1.770343e-10 2.270186e-18
0.03956      	4.860877e-09 -1.918274e-10 2.283375e-18
0.03957      	4.860655e-09 -2.062348e-10 2.297583e-18
0.03958      	4.860441e-09 -2.202216e-10 2.312245e-18
0.03959      	4.860241e-09 -2.337515e-10 2.327677e-18
0.0396       	4.860049e-09 -2.467989e-10 2.344241e-18
0.03961      	4.859872e-09 -2.593222e-10 2.361424e-18
0.03962      	4.859702e-09 -2.713119e-10 2.378548e-18
0.03963      	4.859543e-09 -2.827330e-10 2.397044e-18
0.03964      	4.859398e-09 -2.935515e-10 2.415806e-18
0.03965      	4.859270e-09 -3.037408e-10 2.434562e-18
0.03966      	4.859157e-09 -3.132856e-10 2.453580e-18
0.03967      	4.859056e-09 -3.221594e-10 2.472804e-18
0.03968      	4.858972e-09 -3.303369e-10 2.492619e-18
0.03969      	4.858909e-09 -3.378009e-10 2.512388e-18
0.0397       	4.858864e-09 -3.445373e-10 2.532227e-18
0.03971      	4.858841e-09 -3.505329e-10 2.552160e-18
0.03972      	4.858833e-09 -3.557651e-10 2.571396e-18
0.03973      	4.858844e-09 -3.602233e-10 2.591239e-18
0.03974      	4.858874e-09 -3.638984e-10 2.610255e-18
0.03975      	4.858925e-09 -3.667835e-10 2.629289e-18
0.03976      	4.858995e-09 -3.688741e-10 2.647989e-18
0.03977      	4.859086e-09 -3.701617e-10 2.666318e-18
0.03978      	4.859191e-09 -3.706485e-10 2.684062e-18
0.03979      	4.859312e-09 -3.703303e-10 2.701743e-18
0.0398       	4.859449e-09 -3.692100e-10 2.718685e-18
0.03981      	4.859603e-09 -3.672882e-10 2.735090e-18
0.03982      	4.859770e-09 -3.645718e-10 2.750859e-18
0.03983      	4.859952e-09 -3.610706e-10 2.766570e-18
0.03984      	4.860145e-09 -3.567960e-10 2.781079e-18
0.03985      	4.860349e-09 -3.517568e-10 2.795432e-18
0.03986      	4.860563e-09 -3.459680e-10 2.809024e-18
0.03987      	4.860786e-09 -3.394386e-10 2.822465e-18
0.03988      	4.861011e-09 -3.321872e-10 2.833581e-18
0.03989      	4.861240e-09 -3.242317e-10 2.843563e-18
0.0399       	4.861475e-09 -3.155968e-10 2.855864e-18
0.03991      	4.861708e-09 -3.063040e-10 2.866218e-18
0.03992      	4.861934e-09 -2.963661e-10 2.879134e-18
0.03993      	4.862158e-09 -2.858064e-10 2.881115e-18
0.03994      	4.862375e-09 -2.746540e-10 2.888356e-18
0.03995      	4.862586e-09 -2.629434e-10 2.892755e-18
0.03996      	4.862786e-09 -2.506894e-10 2.896311e-18
0.03997      	4.862972e-09 -2.379168e-10 2.901984e-18
0.03998      	4.863143e-09 -2.246623e-10 2.907322e-18
0.03999      	4.863302e-09 -2.109461e-10 2.914756e-18
0.04         	4.863439e-09 -1.968045e-10 2.907986e-18
0.04001      	4.863556e-09 -1.822637e-10 2.905901e-18
0.04002      	4.863652e-09 -1.673536e-10 2.899706e-18
0.04003      	4.863729e-09 -1.521008e-10 2.894830e-18
0.04004      	4.863784e-09 -1.365482e-10 2.889252e-18
0.04005      	4.863812e-09 -1.207169e-10 2.882803e-18
0.04006      	4.863819e-09 -1.046391e-10 2.875173e-18
0.04007      	4.863802e-09 -8.835102e-11 2.870020e-18
0.04008      	4.863765e-09 -7.188639e-11 2.861696e-18
0.04009      	4.863706e-09 -5.527494e-11 2.850986e-18
0.0401       	4.863624e-09 -3.854313e-11 2.838631e-18
0.04011      	4.863519e-09 -2.172345e-11 2.826174e-18
0.04012      	4.863394e-09 -4.864080e-12 2.813684e-18
0.04013      	4.863251e-09 1.201852e-11 2.800416e-18
0.04014      	4.863091e-09 2.887879e-11 2.787387e-18
0.04015      	4.862917e-09 4.568939e-11 2.773366e-18
0.04016      	4.862726e-09 6.242022e-11 2.760368e-18
0.04017      	4.862526e-09 7.902812e-11 2.746404e-18
0.04018      	4.862316e-09 9.548013e-11 2.732201e-18
0.04019      	4.862098e-09 1.117502e-10 2.718154e-18
0.0402       	4.861872e-09 1.277971e-10 2.704437e-18
0.04021      	4.861643e-09 1.435923e-10 2.691179e-18
0.04022      	4.861418e-09 1.590926e-10 2.677928e-18
0.04023      	4.861188e-09 1.742880e-10 2.665111e-18
0.04024      	4.860955e-09 1.891261e-10 2.652615e-18
0.04025      	4.860718e-09 2.035834e-10 2.640277e-18
0.04026      	4.860489e-09 2.176180e-10 2.628621e-18
0.04027      	4.860273e-09 2.312015e-10 2.617519e-18
0.04028      	4.860067e-09 2.442990e-10 2.606455e-18
0.04029      	4.859869e-09 2.568868e-10 2.596053e-18
0.0403       	4.859683e-09 2.689406e-10 2.586058e-18
0.04031      	4.859506e-09 2.804223e-10 2.577160e-18
0.04032      	4.859343e-09 2.913098e-10 2.568306e-18
0.04033      	4.859197e-09 3.015663e-10 2.559748e-18
0.04034      	4.859070e-09 3.111757e-10 2.551858e-18
0.04035      	4.858950e-09 3.201221e-10 2.544134e-18
0.04036      	4.858848e-09 3.283733e-10 2.536554e-18
0.04037      	4.858766e-09 3.359111e-10 2.529322e-18
0.04038      	4.858703e-09 3.427240e-10 2.522542e-18
0.04039      	4.858661e-09 3.487910e-10 2.516011e-18
0.0404       	4.858636e-09 3.541010e-10 2.509868e-18
0.04041      	4.858629e-09 3.586362e-10 2.503830e-18
0.04042      	4.858642e-09 3.623872e-10 2.497996e-18
0.04043      	4.858677e-09 3.653480e-10 2.492263e-18
0.04044      	4.858731e-09 3.675143e-10 2.486694e-18
0.04045      	4.858807e-09 3.688787e-10 2.481157e-18
0.04046      	4.858898e-09 3.694423e-10 2.475802e-18
0.04047      	4.859004e-09 3.691983e-10 2.470020e-18
0.04048      	4.859128e-09 3.681525e-10 2.464453e-18
0.04049      	4.859269e-09 3.663048e-10 2.458955e-18
0.0405       	4.859427e-09 3.636624e-10 2.453573e-18
0.04051      	4.859599e-09 3.602348e-10 2.447950e-18
0.04052      	4.859784e-09 3.560321e-10 2.442296e-18
0.04053      	4.859982e-09 3.510640e-10 2.436780e-18
0.04054      	4.860189e-09 3.453418e-10 2.431377e-18
0.04055      	4.860407e-09 3.388813e-10 2.425993e-18
0.04056      	4.860630e-09 3.317006e-10 2.420832e-18
0.04057      	4.860859e-09 3.238149e-10 2.416458e-18
0.04058      	4.861095e-09 3.152486e-10 2.410146e-18
0.04059      	4.861329e-09 3.060172e-10 2.403658e-18
0.0406       	4.861559e-09 2.961364e-10 2.399494e-18
0.04061      	4.861785e-09 2.856386e-10 2.395297e-18
0.04062      	4.862008e-09 2.745484e-10 2.389285e-18
0.04063      	4.862224e-09 2.628939e-10 2.383770e-18
0.04064      	4.862432e-09 2.506910e-10 2.378363e-18
0.04065      	4.862628e-09 2.379698e-10 2.376749e-18
0.04066      	4.862808e-09 2.247594e-10 2.365191e-18
0.04067      	4.862976e-09 2.110904e-10 2.363100e-18
0.04068      	4.863125e-09 1.969960e-10 2.353075e-18
0.04069      	4.863254e-09 1.825003e-10 2.347347e-18
0.0407       	4.863360e-09 1.676293e-10 2.340843e-18
0.04071      	4.863446e-09 1.524134e-10 2.335968e-18
0.04072      	4.863513e-09 1.368970e-10 2.331777e-18
0.04073      	4.863556e-09 1.211001e-10 2.323110e-18
0.04074      	4.863575e-09 1.050543e-10 2.322925e-18
0.04075      	4.863570e-09 8.879262e-11 2.322244e-18
0.04076      	4.863543e-09 7.234978e-11 2.317578e-18
0.04077      	4.863496e-09 5.575659e-11 2.314223e-18
0.04078      	4.863426e-09 3.904365e-11 2.313702e-18
0.04079      	4.863335e-09 2.224202e-11 2.312575e-18
0.0408       	4.863224e-09 5.391094e-12 2.312140e-18
0.04081      	4.863094e-09 -1.147967e-11 2.312667e-18
0.04082      	4.862945e-09 -2.833446e-11 2.315050e-18
0.04083      	4.862783e-09 -4.514218e-11 2.318195e-18
0.04084      	4.862604e-09 -6.187114e-11 2.322341e-18
0.04085      	4.862415e-09 -7.848001e-11 2.327611e-18
0.04086      	4.862218e-09 -9.493994e-11 2.333409e-18
0.04087      	4.862011e-09 -1.112207e-10 2.340603e-18
0.04088      	4.861796e-09 -1.272904e-10 2.349479e-18
0.04089      	4.861578e-09 -1.431069e-10 2.359410e-18
0.0409       	4.861363e-09 -1.586316e-10 2.370478e-18
0.04091      	4.861146e-09 -1.738534e-10 2.382387e-18
0.04092      	4.860924e-09 -1.887256e-10 2.395204e-18
0.04093      	4.860700e-09 -2.032185e-10 2.409318e-18
0.04094      	4.860486e-09 -2.172966e-10 2.423989e-18
0.04095      	4.860282e-09 -2.309254e-10 2.439272e-18
0.04096      	4.860089e-09 -2.440824e-10 2.455106e-18
0.04097      	4.859908e-09 -2.567178e-10 2.471975e-18
0.04098      	4.859736e-09 -2.688204e-10 2.488963e-18
0.04099      	4.859574e-09 -2.803639e-10 2.506974e-18
0.041        	4.859427e-09 -2.913123e-10 2.525363e-18
0.04101      	4.859296e-09 -3.016358e-10 2.544069e-18
